created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-01 08:28:06+00:00,RT @BBCLBicker: A 45-day-old baby has become South Korea’s youngest #coronavirus patient. The baby’s father was a follower of the Shincheon…,shreyas_k_reddy,delhi india,"Indian. Studied in Bath (UK).
Researcher at @BBCMonitoring. I obsess over Korean and Japanese things for work reasons.",603,503,39090,False,A 45-day-old baby has become South Korea’s youngest #coronavirus patient. The baby’s father was a follower of the Shincheonji Church of Jesus - the sect at the heart of the country’s outbreak. Health authorities say the family is in quarantine.
2020-03-01 08:28:13+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,ValerioNViegas,india,my personal handle (previously a page operated by me) Instagram - @valerionviegas,5495,39,201,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 08:28:25+00:00,What can Fed do to heal a coronavirus-stricken stock market that has seen $4.3 trillion in value vanish over past 7 sessions? https://t.co/Qv7hL8LPRs,Mohd_Arif,india,"Mohd Arif , ACMA, MIPA, MCISI, AFA-UK, is an independent research scholor,written diffrent working paper relate to business administration.  #businesscorpus",290,151,329003,False,
2020-03-01 08:28:25+00:00,"@GurkiratSpeca @3M I had requested 
@HopkinsMedicine
@MoHFW_INDIA @DuPont_News 
to explore affordable masks for general population!
It could be soaked in salt water or other easily available solution which filters MOST of the viruses, bacteria &amp; dust. 

N95 too no 100% 🤔
@yogrishiramdev
 
2/N95",Baranga104,india,"Exp(35+yr) in Product Innovations,
Water saving tap-add-on,Trying to break barriers within affordable means:
Stepping pedals at ₹1800/- &
Energy-saving KERS🚎🚈",312,1110,24441,False,
2020-03-01 08:28:26+00:00,Wall Street is wondering if the Fed can heal a coronavirus-stricken stock market that just saw $4.3 trillion in value vanish over the past 7 sessions https://t.co/4FwFdQoTff,Mohd_Arif,india,"Mohd Arif , ACMA, MIPA, MCISI, AFA-UK, is an independent research scholor,written diffrent working paper relate to business administration.  #businesscorpus",290,151,329003,False,
2020-03-01 08:28:29+00:00,RT @TrollFootball: Liverpool FC were worried about the coronavirus when the real threat was Sarrs.,juluahamed,manchester united india,The more you know,134,209,1640,False,Liverpool FC were worried about the coronavirus when the real threat was Sarrs.
2020-03-01 08:28:30+00:00,RT @rohini_sgh: How touching. If only he could have also seen the tragedy that unfolded in Delhi and conveyed his heartfelt condolences for…,RAmblingabout2,india,"appreciate wit, honesty and humour. like street photography, literature and love a good conversation. acerbic. don’t follow if you get easily offended. 21+",590,1021,2815,False,"How touching. If only he could have also seen the tragedy that unfolded in Delhi and conveyed his heartfelt condolences for those who have lost everything. But then the times we live in, Beijing moves our movie stars more than Delhi. https://t.co/7zQ79oKWG7"
2020-03-01 08:28:30+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,michnomer,pune india,"Merry Crisis!

SCMC '19",179,260,1100,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 08:28:33+00:00,"RT @FastCompany: For the fashion industry, the fallout from the coronavirus may be just beginning https://t.co/j9gzW7xeqs",vishal_dighe007,mumbai india,"#Music #DigitalMarketing #LoveLife

24 year old trying to walk on a roller-coster! 😅",224,2381,2174,False,"For the fashion industry, the fallout from the coronavirus may be just beginning https://t.co/j9gzW7xeqs"
2020-03-01 08:28:37+00:00,"Coronavirus is a type of common virus that infects humans, typically leading to an upper respiratory infection. The viruses are spread through the air by coughing and sneezing, close personal contact, touching an object or surface contaminated with the virus. https://t.co/SLaapmppAc",DrKapote,mumbai india,Surgical oncologist practicing since the last 10 years. Dr. Kapote has performed more than 4000 complex cancer surgeries.Currently practicing @Jupiter Hospital,49,148,114,False,
2020-03-01 08:28:38+00:00,"RT @CNBCTV18News: While smartphone manufacturing has picked up in India over the past few years, the country is still dependent on China to…",TejNarang,mumbai india,Interested in Politics & Economics,482,2499,39121,False,"While smartphone manufacturing has picked up in India over the past few years, the country is still dependent on China to a large extent for supplies of components.

https://t.co/cvDV2jQA3k"
2020-03-01 08:28:40+00:00,RT @Billie_T: Liverpool were worried about the corona virus when the real threat was Sarrs,IscoPeDisco,kolkata india,I live. I die. I live again.,418,727,13254,False,Liverpool were worried about the corona virus when the real threat was Sarrs
2020-03-01 08:28:40+00:00,Asking for a conspiracy theorist I know: Why don't the Chinese govt. Turn on their 5G networks and fry the Corona viri? #conspiracy #virus #5G,moonjungle,bangalore india,"Artist / Teacher. 
Will refrain from drunk tweeting",214,302,5849,False,
2020-03-01 08:28:46+00:00,RT @radiojibi: A heartbreaking video from a school boy in #Tehran shows that how kids become victims of #coronavirus &amp; Iranian demonic regi…,Praveenshindhe,india,"Hindustani 🇮🇳
धैर्यं सर्वत्र साधनम् ||",317,344,35533,False,"A heartbreaking video from a school boy in #Tehran shows that how kids become victims of #coronavirus &amp; Iranian demonic regime continue hiding news and statistic of #COVID2019. The Ayatollahs in #Iran who don’t care their people, never care other nations. World, wake up please https://t.co/zmbM7XkdNI"
2020-03-01 08:48:09+00:00,RT @SangeetaBhabhra: @Premkc35313374 @AkanchaS Guys! Please spread the message of Sant Shri Asharamji Bapu for good cause. To prevent the c…,Sonalshashi1,dadra and nagar haveli india,,123,4,1738,False,"@Premkc35313374 @AkanchaS Guys! Please spread the message of Sant Shri Asharamji Bapu for good cause. To prevent the corona epidemic all over the world, the need is to #AdoptVedicHoliPreventCorona, for this one should do Holika-Dahan with cow-dung cakes, Ghee, Neem etc on this Holi https://t.co/zgQpHdv9kV"
2020-03-01 08:48:10+00:00,"#RT @QuickTake: @business @KingCountyWA @CDCgov During his Saturday #coronavirus press conference, Trump misidentified the first #COVID19 victim as a woman instead of a “male in his 50s,"" as reported by Washington State health officials just 2 hours later https://t.co/6hqUpG4E2z",yuviathome,uttrakhand india,"master student🎖️goal save natural resources love 🇮🇳 ,honest kind heart for animals naturalist #stayhome
#twitternaturecommunity #naturematters",4927,0,142701,False,
2020-03-01 08:48:11+00:00,"#RT @QuickTake: During his Saturday #coronavirus press conference, Trump misidentified the first #COVID19 victim as a woman instead of a “male in his 50s,"" as reported by Washington State health officials just 2 hours later https://t.co/iPTuD3LlM0",yuviathome,uttrakhand india,"master student🎖️goal save natural resources love 🇮🇳 ,honest kind heart for animals naturalist #stayhome
#twitternaturecommunity #naturematters",4927,0,142701,False,
2020-03-01 08:48:12+00:00,RT @GauravPandhi: While it is very important to be concerned about not just China but Corona Virus patients across the world and how the vi…,paediatric_inc,mumbai india,"Consultant Paediatrician  at Mumbai-08. 
Reading, Travelling and politics.' NEHRUVIAN,,
REMEMBER,I WILL TROLL A TROLL",2260,4634,281405,False,"While it is very important to be concerned about not just China but Corona Virus patients across the world and how the virus is spreading, it's equally important to speak for people who are suffering due to communal violence in Delhi. So many dead in one district, 1000s homeless!"
2020-03-01 08:48:14+00:00,"#RT @QuickTake: BREAKING: Australia has reported its first death due to the #coronavirus.

A Perth man receiving treatment at Sir Charles Gairdner Hospital for #COVID19 passed away https://t.co/0UtzwnB7rz",yuviathome,uttrakhand india,"master student🎖️goal save natural resources love 🇮🇳 ,honest kind heart for animals naturalist #stayhome
#twitternaturecommunity #naturematters",4927,0,142701,False,
2020-03-01 08:48:16+00:00,"RT @udaykotak: Coronavirus roils global financial markets, sparking chatter of coordinated monetary easing by central banks. 
Reminds me of…",Mythique_av,india,🇮🇳 | @Musixmatch Curator,43,215,364,False,"Coronavirus roils global financial markets, sparking chatter of coordinated monetary easing by central banks. 
Reminds me of Mark Twain’s quote, “To a man with a hammer every problem looks like a nail!”"
2020-03-01 08:48:16+00:00,"#RT @QuickTake: The world isn't ready for a global coronavirus outbreak, the WHO said, adding officials' biggest area of concern is Iran, which has the highest number of cases in the Middle East https://t.co/TGgfO75VQh",yuviathome,uttrakhand india,"master student🎖️goal save natural resources love 🇮🇳 ,honest kind heart for animals naturalist #stayhome
#twitternaturecommunity #naturematters",4927,0,142701,False,
2020-03-01 08:48:22+00:00,RT @TheEconomist: A researcher at the University of California uncovered documents from 1967 showing that sugar companies secretly funded s…,Siddharth36912,gurgaon india,Figuring out.,25,189,284,False,A researcher at the University of California uncovered documents from 1967 showing that sugar companies secretly funded studies at Harvard University designed to blame fat—not sugar—for the growing obesity epidemic https://t.co/1WdEPvVzRz
2020-03-01 08:48:25+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,deshvenkatesh,india,"Innovation, intelligence  (AI or not) and design are key drivers for the future",270,263,4941,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 08:48:26+00:00,RT @CGTNOfficial: A 19-year-old girl has been preparing for this year's college entrance exam at a temporary hospital in #Wuhan after being…,NikhilP72108560,india,"Openness, Love, Peace, Freedom, Justice, Democracy",323,138,67257,False,"A 19-year-old girl has been preparing for this year's college entrance exam at a temporary hospital in #Wuhan after being diagnosed with the #coronavirus. 

Her study room is a storage unit inside the hospital, which medical staff have nicknamed ""a classroom where dreams begin."" https://t.co/vOWW2lTPGd"
2020-03-01 08:48:29+00:00,"RT @GabbarTalksNews: #CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1…",sairatalks,mumbai india,Founder @TGWAAWARDS (The Global Women Achiever Awards )  Writer /Director... Ex. Focus Tv News,274,381,4367,False,"#CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1
🇱🇰1
🇧🇪1
🇪🇬1
🇩🇿1
🇬🇪1
🇲🇰1
🇧🇷1
🇸🇲1
🇪🇪1
🇮🇪1
🇲🇨1
🇮🇸1
🇶🇦1
🇪🇨1
🇱🇺1
🇦🇿1

TOTAL
85,997 &amp; 2,942 Dead

#COVID19 #coronavirus"
2020-03-01 08:48:30+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,ginsongeo,bengaluru india,Retailer. Books. Old Monk. Explore. Movie Buff. Chelsea FC . Guns n Roses. Asterix & Obelix. Nature. Pets. Peace. No to War. Alternative Music.,269,1057,15158,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 08:48:32+00:00,"RT @OH_mes2: 376 new cases of Coronavirus in Korea 

There are now 3,526 total cases in Korea",d_btsarmy,tamilnadu india,"Fan account of @bts_twt
💜BTSxArmy💜",485,916,11942,False,"376 new cases of Coronavirus in Korea 

There are now 3,526 total cases in Korea https://t.co/dJ4iWq23od"
2020-03-01 08:48:33+00:00,"RT @attomeybharti: Blue tick Jihadi. This Pakistani Canadian wants to do a bio terrorism attack on USA. FYI, @USCIS.",vikram29121971,dehradun india,PROUD HINDU....RESPECT OTHER RELIGIONS.,387,687,117612,False,"Blue tick Jihadi. This Pakistani Canadian wants to do a bio terrorism attack on USA. FYI, @USCIS. https://t.co/DT0zaO97uP"
2020-03-01 08:48:35+00:00,"RT @GabbarTalksNews: #CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1…",radhacharandas,nasik india,,8028,4943,185956,False,"#CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1
🇱🇰1
🇧🇪1
🇪🇬1
🇩🇿1
🇬🇪1
🇲🇰1
🇧🇷1
🇸🇲1
🇪🇪1
🇮🇪1
🇲🇨1
🇮🇸1
🇶🇦1
🇪🇨1
🇱🇺1
🇦🇿1

TOTAL
85,997 &amp; 2,942 Dead

#COVID19 #coronavirus"
2020-03-01 08:48:42+00:00,RT @wef: Everything you need to know about the coronavirus https://t.co/mscZZj2QKS https://t.co/v7sMrjzffX,piedpiperlko,lucknow india,"Educationist, Ambivert, Nationalist and a Proud Hindu. RTs are not necessarily endorsements! Follow back only to staunch Nationalists. Secularists keep away!",3155,4345,60422,False,Everything you need to know about the coronavirus https://t.co/mscZZj2QKS https://t.co/v7sMrjzffX
2020-03-01 08:48:43+00:00,"RT @DhananjayPraj15: @news18dotcom ""When the environment is impure, terrible viruses like corona come, if the Holi is burnt with the cow du…",Rajendr37430441,dantewada india,हरि ॐ,918,1121,50572,False,"@news18dotcom ""When the environment is impure, terrible viruses like corona come, if the Holi is burnt with the cow dung condes, then not a single virus like corona will remain in the environment and our health will be better
 #AdoptVedicHoliPreventCorona
https://t.co/INf9t6uoa0"
2020-03-01 08:48:45+00:00,"@Pushpendrakuls0 @KapilMishra_IND @realshooterdadi @sambitswaraj THERE SHOULD BE REGULAR AND SURPRISE CHECKING OF EACH HOUSEHOLD IN DELHI AND REST OF INDIA. ESPECIALLY IN THE ANTI NATIONAL RESIDENTIAL AREAS AND SHOPS, LANES, TERRACES, ETC.
LEARN FROM NORTH KOREA AND CHINA TO KEEP ANTI NATIONALS AT BAY.",Nkhl01650184,india,"Indian First!
🚩Proud Hindu.
NOT SECULAR.
For India and everything Indian.
Anti-National and Anti-India people can finger their own ass.
🇮🇳 🇮🇱 🇺🇸",38,1466,8801,False,
2020-03-01 08:48:47+00:00,@NARAYANRAO12 @brprakash @vanny_rao @YurInnerVoice @kdpradhan Dey r Keen because v are already 20 years behind in everything with China. No illegal immigrant should stay and no legal citizen should be bothered. I have seen demonetization (I work in bank). I m ready for another humongous task of NRC or whatever. Do vatever is needed 4 safety,Amandee84522565,india,"beware of him who is sitting outside and watching you guys playing chess. he knows everything, both sides.",90,269,15316,False,
2020-03-01 08:48:50+00:00,"RT @ParveenKaswan: An eye opener. 

NASA pollution monitoring satellites have detected significant decreases in nitrogen dioxide (NO2) over…",send2sruti,india,Nature lover😍,233,365,7584,False,"An eye opener. 

NASA pollution monitoring satellites have detected significant decreases in nitrogen dioxide (NO2) over China. A noxious gas emitted by  vehicles &amp; industries. Showing a direct relation between Wildlife trade (which is banned now), Health, Economy &amp; Environment. https://t.co/KNxH0nB23e"
2020-03-01 08:48:57+00:00,"RT @GabbarTalksNews: #CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1…",Sophia55264719,india,Student of Bca,9,74,1317,False,"#CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1
🇱🇰1
🇧🇪1
🇪🇬1
🇩🇿1
🇬🇪1
🇲🇰1
🇧🇷1
🇸🇲1
🇪🇪1
🇮🇪1
🇲🇨1
🇮🇸1
🇶🇦1
🇪🇨1
🇱🇺1
🇦🇿1

TOTAL
85,997 &amp; 2,942 Dead

#COVID19 #coronavirus"
2020-03-01 08:48:57+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,bharat2004,india,Scientist by Training.  Explorer at Heart.,561,551,67348,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 08:48:59+00:00,Yemeni Health Minister Taha Al-Mutawakkil slammed UAE’s plots to infect Yemenis with the novel #coronavirus or #Covid19. He said that UAE is planning to send a number of Covid-19 suspected patients to Yemen’s Mocha and Aden. #DigitalIndia @DisasterReliefs @DigitalIndiaLaw @_PTLB https://t.co/r3QuutfItU,IMPraveenDalal,new delhi india,"CEO Of @P4LOIndia, @PTLB, @TeleLaw, @PTLBProjects. My Views On #CyberLaw, #CyberSecurity, #CyberForensics, #AI, #ML, #IoT, #QC, #SmartCities, #SpaceLaw, Etc.",33,5,8877,False,
2020-03-01 08:49:04+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,bharat2004,india,Scientist by Training.  Explorer at Heart.,561,551,67348,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 08:49:06+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,p143_kumar,lucknow india,railway jr engineer-climate activist-cosmology astrophysics and physics are favourite subjects - #secience in the blood-retweet doesn't mean i support your view,453,365,4178,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 08:49:07+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,p143_kumar,lucknow india,railway jr engineer-climate activist-cosmology astrophysics and physics are favourite subjects - #secience in the blood-retweet doesn't mean i support your view,453,365,4178,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 08:49:08+00:00,FDA allows new diagnostic technologies to test for coronavirus before receiving emergency approvals https://t.co/Bo6WQzVhC2,abheeology,india,"Entrepreneur | Digital Nomad | Speaker | Creator |Traveler | Foodie | Reader | Auto Enthusiast

Co-organizer WordCamp Nagpur @wcnagpur",229,625,7169,False,
2020-03-01 08:49:10+00:00,RT @GreatGameIndia: A group of Indian scientists have discovered that Wuhan #Coronavirus has been engineered with AIDS like insertions. The…,HarshVsingh,new delhi india,"Social Nationalist, politics, football, theology, music, world views, philosophy - tweets and likes not really recommendations or agenda",384,825,18609,False,"A group of Indian scientists have discovered that Wuhan #Coronavirus has been engineered with AIDS like insertions. The study concludes that it is unlikely for a virus to have acquired such unique insertions naturally in a short duration of time. 
https://t.co/u1pY23gYEF"
2020-03-01 08:49:10+00:00,@DisasterReliefs @DigitalIndiaLaw @_PTLB See https://t.co/XBlH9Zz67h for more,IMPraveenDalal,new delhi india,"CEO Of @P4LOIndia, @PTLB, @TeleLaw, @PTLBProjects. My Views On #CyberLaw, #CyberSecurity, #CyberForensics, #AI, #ML, #IoT, #QC, #SmartCities, #SpaceLaw, Etc.",33,5,8877,False,
2020-03-01 08:49:10+00:00,"RT @CGTNOfficial: Peaks, mist and a sea of clouds blend together to form a picturesque scene at Jiuhua Mountain in east China's Anhui Provi…",NikhilP72108560,india,"Openness, Love, Peace, Freedom, Justice, Democracy",323,138,67257,False,"Peaks, mist and a sea of clouds blend together to form a picturesque scene at Jiuhua Mountain in east China's Anhui Province. https://t.co/bFoRc5tSlx"
2020-03-01 08:49:13+00:00,"RT @ChenKai_yale: Satellites have detected significant decreases in nitrogen dioxide (NO2) over China, which ""is at least partly related to…",bharat2004,india,Scientist by Training.  Explorer at Heart.,561,551,67348,False,"Satellites have detected significant decreases in nitrogen dioxide (NO2) over China, which ""is at least partly related to the economic slowdown following the outbreak of coronavirus"" #AirPolluion #COVIDー19 #coronavirus https://t.co/8Kxk1vJPMZ"
2020-03-01 08:49:13+00:00,RT @UN: Sunday: China takes on the rotating presidency of the Security Council for the month of March. Follow @Chinamission2un for updates.…,piedpiperlko,lucknow india,"Educationist, Ambivert, Nationalist and a Proud Hindu. RTs are not necessarily endorsements! Follow back only to staunch Nationalists. Secularists keep away!",3155,4345,60422,False,Sunday: China takes on the rotating presidency of the Security Council for the month of March. Follow @Chinamission2un for updates. https://t.co/h5XTA8YaWV https://t.co/Yrtc6Bz2Uk
2020-03-01 08:49:28+00:00,"#CoronaVirus is Now Infecting your #System: Know-How
#CoronaVirusUpdate
https://t.co/kfAOlSVXDf",ameriaankush,jaipur rajasthan india,"#SEO, #SMO,#DigitalMarketing Analyst",418,817,748,False,
2020-03-01 08:49:32+00:00,"RT @GabbarTalksNews: #CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1…",7ubVfPSPbKBIVT6,jaipur india,"yoga teacher, Astronomy",16,222,1381,False,"#CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1
🇱🇰1
🇧🇪1
🇪🇬1
🇩🇿1
🇬🇪1
🇲🇰1
🇧🇷1
🇸🇲1
🇪🇪1
🇮🇪1
🇲🇨1
🇮🇸1
🇶🇦1
🇪🇨1
🇱🇺1
🇦🇿1

TOTAL
85,997 &amp; 2,942 Dead

#COVID19 #coronavirus"
2020-03-01 08:49:39+00:00,"@IndoPac_Info An overvalue by 20% is based an estimation from 2008 but China has been over-stating it's growth rate for much longer

They're going to need a new set of lies to cover these ones",DPRArohana,india,"Engineer, Banker, Social entrepreneur, Authorpreneur. Proud Indian & Hindu",3597,1033,18015,False,
2020-03-01 08:49:40+00:00,RT @cyantist: There’s a threat bigger than Covid-19 and their name is Bernie Sanders.,spryextinct,bengaluru india,retweets not endorsement,82,430,28758,False,There’s a threat bigger than Covid-19 and their name is Bernie Sanders.
2020-03-01 08:49:44+00:00,"RT @JrehnJ: The maps on this page show concentrations of nitrogen dioxide, a noxious gas emitted by motor vehicles, power plants, and indus…",bharat2004,india,Scientist by Training.  Explorer at Heart.,561,551,67348,False,"The maps on this page show concentrations of nitrogen dioxide, a noxious gas emitted by motor vehicles, power plants, and industrial facilities. The maps above show NO2 values across China from January 1-20, 2020 (before the quarantine) and February 10-25 (during the quarantine) https://t.co/1uOIEaohA2"
2020-03-01 08:49:45+00:00,"RT @ParveenKaswan: An eye opener. 

NASA pollution monitoring satellites have detected significant decreases in nitrogen dioxide (NO2) over…",JagguKarmur,gujarat india,"social activist

वृक्षो रक्षति रक्षितः 
I am a #Bhartiya🇮🇳 :- Enough",84,358,782,False,"An eye opener. 

NASA pollution monitoring satellites have detected significant decreases in nitrogen dioxide (NO2) over China. A noxious gas emitted by  vehicles &amp; industries. Showing a direct relation between Wildlife trade (which is banned now), Health, Economy &amp; Environment. https://t.co/KNxH0nB23e"
2020-03-01 08:49:47+00:00,"RT @majorgauravarya: North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is un…",ravikumar2041,india,"Nation First.. God is not great. For me, Religion poisons everything.. Culture that includes humanity is important.. Followed by Few and Liked by None",61,61,9681,False,"North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is uniquely North Korean. Apparently, they are executing the victims. https://t.co/omAp2e3nbP"
2020-03-01 08:49:49+00:00,"RT @oommen: #COVID19 I had somehow missed this news item yesterday. 

-U.S. intelligence agencies monitoring spread of coronavirus have con…",surappakolluri,hyderabad india,loves political gossip  /travelling/ discourses/ dramas/ retail stock trading;  hates- paid media/   political dynasties.,299,623,7541,False,"#COVID19 I had somehow missed this news item yesterday. 

-U.S. intelligence agencies monitoring spread of coronavirus have concerns about how India would cope with a widespread outbreak-

U.S. spy agencies monitor coronavirus spread, concerns about India  https://t.co/9enzNWtxMs"
2020-03-01 08:49:49+00:00,"RT @ParveenKaswan: An eye opener. 

NASA pollution monitoring satellites have detected significant decreases in nitrogen dioxide (NO2) over…",abhinaw16,new delhi india,Born Free. Proud Indian.,306,1217,11596,False,"An eye opener. 

NASA pollution monitoring satellites have detected significant decreases in nitrogen dioxide (NO2) over China. A noxious gas emitted by  vehicles &amp; industries. Showing a direct relation between Wildlife trade (which is banned now), Health, Economy &amp; Environment. https://t.co/KNxH0nB23e"
2020-03-01 08:49:50+00:00,What if China deliberately spread Coronavirus to reduce growing pollution in their country? 🤔🤔 https://t.co/sutuq6EFO5,TheDalotCross,india,,1091,365,59145,False,
2020-03-01 08:49:54+00:00,"RT @GabbarTalksNews: #CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1…",voice_bitter,surat india,,23,239,2009,False,"#CoronavirusOutbreak 🔴🔴
(Thread 2) Part 2

🇩🇰3
🇬🇷3
🇷🇺2
🇱🇧2
🇵🇰2
🇵🇭3 &amp; 1
🇮🇳3
🇷🇴3
🇲🇽3
🇸🇲1
🇳🇬1
🇱🇹1
🇳🇿1
🇧🇾1
🇦🇫1
🇰🇭1
🇫🇮1
🇳🇵1
🇱🇰1
🇧🇪1
🇪🇬1
🇩🇿1
🇬🇪1
🇲🇰1
🇧🇷1
🇸🇲1
🇪🇪1
🇮🇪1
🇲🇨1
🇮🇸1
🇶🇦1
🇪🇨1
🇱🇺1
🇦🇿1

TOTAL
85,997 &amp; 2,942 Dead

#COVID19 #coronavirus"
2020-03-01 08:49:58+00:00,"RT @TheTweetOfGod: Funny, the virus said the same thing about him.",SHAKILofficial,india,"WE, THE PEOPLE OF INDIA, having solemnly resolved to constitute India into a 
SOVEREIGN 
SOCIALIST (dead) 
SECULAR (dead) 
DEMOCRATIC (dead) 
REPUBLIC country!",72,232,5135,False,"Funny, the virus said the same thing about him. https://t.co/ShF7eI3xa8"
2020-03-01 08:50:00+00:00,RT @guardian: Coronavirus outbreak: the key scientific questions answered https://t.co/VdRBRNqEX7,singhrangnath,new delhi india,"Journalist.
Past: @jansatta @catchnews @bbchindi",382,441,3708,False,Coronavirus outbreak: the key scientific questions answered https://t.co/VdRBRNqEX7
2020-03-01 08:50:02+00:00,RT @MUMGzb: @AshramGzb @ashramgoregaon @AshramBlr @AshramSgr @AshramJodhpur @LokKalyanSetu @AshramRajkot @ashramnashik @AshramGaushala @Ash…,RanaBhargavi1,india,हिन्द की सेना..,62,31,8786,False,"@AshramGzb @ashramgoregaon @AshramBlr @AshramSgr @AshramJodhpur @LokKalyanSetu @AshramRajkot @ashramnashik @AshramGaushala @Ash_Susner @VapiAshram #SundayMotivation
World is facing the risk of coronavirus pandemic. It's very important to take precautions to prevent it.

Sant Asharamji Bapu has many times explained that burning cowdung cakes purifies atmosphere &amp; kills harmful germs.

Let's #AdoptVedicHoliPreventCorona . https://t.co/kyxddAuFqE"
